1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 160000004052A221
Is Mission Active?  true
Mission Start:  Mon May 01 08:48:00 PDT 2017
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  9149
Total Samples:  9149
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
01/05/17 8:48:00 AM,C,22
01/05/17 9:48:00 AM,C,23
01/05/17 10:48:00 AM,C,20
01/05/17 11:48:00 AM,C,15
01/05/17 12:48:00 PM,C,14.5
01/05/17 1:48:00 PM,C,15
01/05/17 2:48:00 PM,C,16
01/05/17 3:48:00 PM,C,16.5
01/05/17 4:48:00 PM,C,17
01/05/17 5:48:00 PM,C,17
01/05/17 6:48:00 PM,C,17
01/05/17 7:48:00 PM,C,16
01/05/17 8:48:00 PM,C,15.5
01/05/17 9:48:00 PM,C,15
01/05/17 10:48:00 PM,C,14.5
01/05/17 11:48:00 PM,C,13.5
02/05/17 12:48:00 AM,C,12.5
02/05/17 1:48:00 AM,C,11.5
02/05/17 2:48:00 AM,C,11
02/05/17 3:48:00 AM,C,10
02/05/17 4:48:00 AM,C,9.5
02/05/17 5:48:00 AM,C,9
02/05/17 6:48:00 AM,C,8.5
02/05/17 7:48:00 AM,C,8.5
02/05/17 8:48:00 AM,C,8.5
02/05/17 9:48:00 AM,C,9
02/05/17 10:48:00 AM,C,10
02/05/17 11:48:00 AM,C,12.5
02/05/17 12:48:00 PM,C,14.5
02/05/17 1:48:00 PM,C,16
02/05/17 2:48:00 PM,C,16
02/05/17 3:48:00 PM,C,16.5
02/05/17 4:48:00 PM,C,17
02/05/17 5:48:00 PM,C,17.5
02/05/17 6:48:00 PM,C,18.5
02/05/17 7:48:00 PM,C,18.5
02/05/17 8:48:00 PM,C,18
02/05/17 9:48:00 PM,C,17
02/05/17 10:48:00 PM,C,16.5
02/05/17 11:48:00 PM,C,15.5
03/05/17 12:48:00 AM,C,14.5
03/05/17 1:48:00 AM,C,14
03/05/17 2:48:00 AM,C,13.5
03/05/17 3:48:00 AM,C,13
03/05/17 4:48:00 AM,C,13
03/05/17 5:48:00 AM,C,12.5
03/05/17 6:48:00 AM,C,12.5
03/05/17 7:48:00 AM,C,12
03/05/17 8:48:00 AM,C,12.5
03/05/17 9:48:00 AM,C,15.5
03/05/17 10:48:00 AM,C,18
03/05/17 11:48:00 AM,C,19
03/05/17 12:48:00 PM,C,14.5
03/05/17 1:48:00 PM,C,12.5
03/05/17 2:48:00 PM,C,13
03/05/17 3:48:00 PM,C,20
03/05/17 4:48:00 PM,C,20.5
03/05/17 5:48:00 PM,C,20.5
03/05/17 6:48:00 PM,C,21
03/05/17 7:48:00 PM,C,21.5
03/05/17 8:48:00 PM,C,21.5
03/05/17 9:48:00 PM,C,21.5
03/05/17 10:48:00 PM,C,21
03/05/17 11:48:00 PM,C,21
04/05/17 12:48:00 AM,C,21
04/05/17 1:48:00 AM,C,21
04/05/17 2:48:00 AM,C,21
04/05/17 3:48:00 AM,C,21
04/05/17 4:48:00 AM,C,21
04/05/17 5:48:00 AM,C,21
04/05/17 6:48:00 AM,C,21
04/05/17 7:48:00 AM,C,19.5
04/05/17 8:48:00 AM,C,19
04/05/17 9:48:00 AM,C,20
04/05/17 10:48:00 AM,C,21.5
04/05/17 11:48:00 AM,C,22
04/05/17 12:48:00 PM,C,23
04/05/17 1:48:00 PM,C,21
04/05/17 2:48:00 PM,C,24.5
04/05/17 3:48:00 PM,C,38
04/05/17 4:48:00 PM,C,27.5
04/05/17 5:48:00 PM,C,14
04/05/17 6:48:00 PM,C,12
04/05/17 7:48:00 PM,C,12.5
04/05/17 8:48:00 PM,C,12
04/05/17 9:48:00 PM,C,11
04/05/17 10:48:00 PM,C,11.5
04/05/17 11:48:00 PM,C,11.5
05/05/17 12:48:00 AM,C,11
05/05/17 1:48:00 AM,C,11.5
05/05/17 2:48:00 AM,C,11.5
05/05/17 3:48:00 AM,C,11.5
05/05/17 4:48:00 AM,C,11.5
05/05/17 5:48:00 AM,C,11.5
05/05/17 6:48:00 AM,C,11
05/05/17 7:48:00 AM,C,11
05/05/17 8:48:00 AM,C,11
05/05/17 9:48:00 AM,C,11
05/05/17 10:48:00 AM,C,11
05/05/17 11:48:00 AM,C,11
05/05/17 12:48:00 PM,C,13
05/05/17 1:48:00 PM,C,14
05/05/17 2:48:00 PM,C,12.5
05/05/17 3:48:00 PM,C,18.5
05/05/17 4:48:00 PM,C,18
05/05/17 5:48:00 PM,C,20
05/05/17 6:48:00 PM,C,13
05/05/17 7:48:00 PM,C,11.5
05/05/17 8:48:00 PM,C,11
05/05/17 9:48:00 PM,C,11
05/05/17 10:48:00 PM,C,11
05/05/17 11:48:00 PM,C,11
06/05/17 12:48:00 AM,C,11
06/05/17 1:48:00 AM,C,10
06/05/17 2:48:00 AM,C,9
06/05/17 3:48:00 AM,C,8
06/05/17 4:48:00 AM,C,7
06/05/17 5:48:00 AM,C,6.5
06/05/17 6:48:00 AM,C,7
06/05/17 7:48:00 AM,C,10.5
06/05/17 8:48:00 AM,C,10.5
06/05/17 9:48:00 AM,C,11
06/05/17 10:48:00 AM,C,11
06/05/17 11:48:00 AM,C,11
06/05/17 12:48:00 PM,C,11.5
06/05/17 1:48:00 PM,C,26
06/05/17 2:48:00 PM,C,30.5
06/05/17 3:48:00 PM,C,29.5
06/05/17 4:48:00 PM,C,27
06/05/17 5:48:00 PM,C,22.5
06/05/17 6:48:00 PM,C,17.5
06/05/17 7:48:00 PM,C,12.5
06/05/17 8:48:00 PM,C,12
06/05/17 9:48:00 PM,C,12
06/05/17 10:48:00 PM,C,12
06/05/17 11:48:00 PM,C,12
07/05/17 12:48:00 AM,C,11.5
07/05/17 1:48:00 AM,C,11.5
07/05/17 2:48:00 AM,C,8.5
07/05/17 3:48:00 AM,C,8
07/05/17 4:48:00 AM,C,7.5
07/05/17 5:48:00 AM,C,7
07/05/17 6:48:00 AM,C,7
07/05/17 7:48:00 AM,C,7.5
07/05/17 8:48:00 AM,C,11
07/05/17 9:48:00 AM,C,11.5
07/05/17 10:48:00 AM,C,12
07/05/17 11:48:00 AM,C,12.5
07/05/17 12:48:00 PM,C,12.5
07/05/17 1:48:00 PM,C,13.5
07/05/17 2:48:00 PM,C,28.5
07/05/17 3:48:00 PM,C,29
07/05/17 4:48:00 PM,C,26
07/05/17 5:48:00 PM,C,22.5
07/05/17 6:48:00 PM,C,18
07/05/17 7:48:00 PM,C,13
07/05/17 8:48:00 PM,C,13.5
07/05/17 9:48:00 PM,C,13
07/05/17 10:48:00 PM,C,13
07/05/17 11:48:00 PM,C,12.5
